repository,commit,type,before,after
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_bundles.c at lib/curl_bundles.c:1}","{File bundles.c at lib/bundles.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ssluse.h at lib/curl_ssluse.h:1}","{File ssluse.h at lib/ssluse.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_rawstr.h at lib/curl_rawstr.h:1}","{File rawstr.h at lib/rawstr.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_file.c at lib/curl_file.c:1}","{File file.c at lib/file.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_memdebug.c at lib/curl_memdebug.c:1}","{File memdebug.c at lib/memdebug.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_getinfo.c at lib/curl_getinfo.c:1}","{File getinfo.c at lib/getinfo.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ftplistparser.h at lib/curl_ftplistparser.h:1}","{File ftplistparser.h at lib/ftplistparser.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_socks_sspi.c at lib/curl_socks_sspi.c:1}","{File socks_sspi.c at lib/socks_sspi.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_polarssl.h at lib/curl_polarssl.h:1}","{File polarssl.h at lib/polarssl.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_url.h at lib/curl_url.h:1}","{File url.h at lib/url.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ldap.c at lib/curl_ldap.c:1}","{File ldap.c at lib/ldap.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strerror.h at lib/curl_strerror.h:1}","{File strerror.h at lib/strerror.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_socks.h at lib/curl_socks.h:1}","{File socks.h at lib/socks.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_tftp.h at lib/curl_tftp.h:1}","{File tftp.h at lib/tftp.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File server_tftp.h at tests/server/server_tftp.h:1}","{File tftp.h at tests/server/tftp.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_digest.c at lib/curl_http_digest.c:1}","{File http_digest.c at lib/http_digest.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_netrc.h at lib/curl_netrc.h:1}","{File netrc.h at lib/netrc.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_pop3.c at lib/curl_pop3.c:1}","{File pop3.c at lib/pop3.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strerror.c at lib/curl_strerror.c:1}","{File strerror.c at lib/strerror.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_gopher.c at lib/curl_gopher.c:1}","{File gopher.c at lib/gopher.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_tftp.c at lib/curl_tftp.c:1}","{File tftp.c at lib/tftp.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_cookie.c at lib/curl_cookie.c:1}","{File cookie.c at lib/cookie.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_bundles.h at lib/curl_bundles.h:1}","{File bundles.h at lib/bundles.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_smtp.h at lib/curl_smtp.h:1}","{File smtp.h at lib/smtp.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_qssl.h at lib/curl_qssl.h:1}","{File qssl.h at lib/qssl.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_security.c at lib/curl_security.c:1}","{File security.c at lib/security.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_sslgen.h at lib/curl_sslgen.h:1}","{File sslgen.h at lib/sslgen.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_cyassl.c at lib/curl_cyassl.c:1}","{File cyassl.c at lib/cyassl.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_socks_gssapi.c at lib/curl_socks_gssapi.c:1}","{File socks_gssapi.c at lib/socks_gssapi.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_splay.c at lib/curl_splay.c:1}","{File splay.c at lib/splay.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_inet_pton.c at lib/curl_inet_pton.c:1}","{File inet_pton.c at lib/inet_pton.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_rtsp.h at lib/curl_rtsp.h:1}","{File rtsp.h at lib/rtsp.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ftp.c at lib/curl_ftp.c:1}","{File ftp.c at lib/ftp.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_select.c at lib/curl_select.c:1}","{File select.c at lib/select.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_gopher.h at lib/curl_gopher.h:1}","{File gopher.h at lib/gopher.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_sendf.h at lib/curl_sendf.h:1}","{File sendf.h at lib/sendf.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_conncache.c at lib/curl_conncache.c:1}","{File conncache.c at lib/conncache.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostasyn.c at lib/curl_hostasyn.c:1}","{File hostasyn.c at lib/hostasyn.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_chunks.c at lib/curl_http_chunks.c:1}","{File http_chunks.c at lib/http_chunks.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_axtls.h at lib/curl_axtls.h:1}","{File axtls.h at lib/axtls.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_inet_ntop.h at lib/curl_inet_ntop.h:1}","{File inet_ntop.h at lib/inet_ntop.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_speedcheck.h at lib/curl_speedcheck.h:1}","{File speedcheck.h at lib/speedcheck.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_llist.h at lib/curl_llist.h:1}","{File llist.h at lib/llist.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_cyassl.h at lib/curl_cyassl.h:1}","{File cyassl.h at lib/cyassl.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ssluse.c at lib/curl_ssluse.c:1}","{File ssluse.c at lib/ssluse.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_telnet.h at lib/curl_telnet.h:1}","{File telnet.h at lib/telnet.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hmac.c at lib/curl_hmac.c:1}","{File hmac.c at lib/hmac.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostsyn.c at lib/curl_hostsyn.c:1}","{File hostsyn.c at lib/hostsyn.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_if2ip.h at lib/curl_if2ip.h:1}","{File if2ip.h at lib/if2ip.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strtoofft.c at lib/curl_strtoofft.c:1}","{File strtoofft.c at lib/strtoofft.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_proxy.h at lib/curl_http_proxy.h:1}","{File http_proxy.h at lib/http_proxy.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_gtls.c at lib/curl_gtls.c:1}","{File gtls.c at lib/gtls.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_idn_win32.c at lib/curl_idn_win32.c:1}","{File idn_win32.c at lib/idn_win32.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_progress.h at lib/curl_progress.h:1}","{File progress.h at lib/progress.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_arpa_telnet.h at lib/curl_arpa_telnet.h:1}","{File arpa_telnet.h at lib/arpa_telnet.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_openldap.c at lib/curl_openldap.c:1}","{File openldap.c at lib/openldap.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strequal.h at lib/curl_strequal.h:1}","{File strequal.h at lib/strequal.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostcheck.c at lib/curl_hostcheck.c:1}","{File hostcheck.c at lib/hostcheck.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_dict.h at lib/curl_dict.h:1}","{File dict.h at lib/dict.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_if2ip.c at lib/curl_if2ip.c:1}","{File if2ip.c at lib/if2ip.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_asyn_ares.c at lib/curl_asyn_ares.c:1}","{File asyn-ares.c at lib/asyn-ares.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_negotiate.h at lib/curl_http_negotiate.h:1}","{File http_negotiate.h at lib/http_negotiate.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_nonblock.h at lib/curl_nonblock.h:1}","{File nonblock.h at lib/nonblock.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_krb4.c at lib/curl_krb4.c:1}","{File krb4.c at lib/krb4.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_digest.h at lib/curl_http_digest.h:1}","{File http_digest.h at lib/http_digest.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_amigaos.c at lib/curl_amigaos.c:1}","{File amigaos.c at lib/amigaos.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_setup.h at lib/curl_setup.h:1}","{File setup.h at lib/setup.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostip4.c at lib/curl_hostip4.c:1}","{File hostip4.c at lib/hostip4.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_md4.c at lib/curl_md4.c:1}","{File md4.c at lib/md4.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_mprintf.c at lib/curl_mprintf.c:1}","{File mprintf.c at lib/mprintf.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_smtp.c at lib/curl_smtp.c:1}","{File smtp.c at lib/smtp.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_conncache.h at lib/curl_conncache.h:1}","{File conncache.h at lib/conncache.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_non_ascii.c at lib/curl_non_ascii.c:1}","{File non-ascii.c at lib/non-ascii.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_asyn_thread.c at lib/curl_asyn_thread.c:1}","{File asyn-thread.c at lib/asyn-thread.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_multiif.h at lib/curl_multiif.h:1}","{File multiif.h at lib/multiif.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_pingpong.h at lib/curl_pingpong.h:1}","{File pingpong.h at lib/pingpong.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ftplistparser.c at lib/curl_ftplistparser.c:1}","{File ftplistparser.c at lib/ftplistparser.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_content_encoding.h at lib/curl_content_encoding.h:1}","{File content_encoding.h at lib/content_encoding.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_pingpong.c at lib/curl_pingpong.c:1}","{File pingpong.c at lib/pingpong.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_connect.c at lib/curl_connect.c:1}","{File connect.c at lib/connect.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_nssg.h at lib/curl_nssg.h:1}","{File nssg.h at lib/nssg.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_rawstr.c at lib/curl_rawstr.c:1}","{File rawstr.c at lib/rawstr.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostip6.c at lib/curl_hostip6.c:1}","{File hostip6.c at lib/hostip6.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_transfer.c at lib/curl_transfer.c:1}","{File transfer.c at lib/transfer.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_cookie.h at lib/curl_cookie.h:1}","{File cookie.h at lib/cookie.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_getinfo.h at lib/curl_getinfo.h:1}","{File getinfo.h at lib/getinfo.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_parsedate.h at lib/curl_parsedate.h:1}","{File parsedate.h at lib/parsedate.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_select.h at lib/curl_select.h:1}","{File select.h at lib/select.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_wildcard.c at lib/curl_wildcard.c:1}","{File wildcard.c at lib/wildcard.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ssh.c at lib/curl_ssh.c:1}","{File ssh.c at lib/ssh.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_imap.h at lib/curl_imap.h:1}","{File imap.h at lib/imap.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_easy.c at lib/curl_easy.c:1}","{File easy.c at lib/easy.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_axtls.c at lib/curl_axtls.c:1}","{File axtls.c at lib/axtls.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_socks.c at lib/curl_socks.c:1}","{File socks.c at lib/socks.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_share.h at lib/curl_share.h:1}","{File share.h at lib/share.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_warnless.h at lib/curl_warnless.h:1}","{File warnless.h at lib/warnless.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_dict.c at lib/curl_dict.c:1}","{File dict.c at lib/dict.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_fileinfo.h at lib/curl_fileinfo.h:1}","{File fileinfo.h at lib/fileinfo.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_polarssl.c at lib/curl_polarssl.c:1}","{File polarssl.c at lib/polarssl.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strtok.c at lib/curl_strtok.c:1}","{File strtok.c at lib/strtok.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_sockaddr.h at lib/curl_sockaddr.h:1}","{File sockaddr.h at lib/sockaddr.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_llist.c at lib/curl_llist.c:1}","{File llist.c at lib/llist.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_multi.c at lib/curl_multi.c:1}","{File multi.c at lib/multi.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_getenv.c at lib/curl_getenv.c:1}","{File getenv.c at lib/getenv.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_formdata.c at lib/curl_formdata.c:1}","{File formdata.c at lib/formdata.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_fileinfo.c at lib/curl_fileinfo.c:1}","{File fileinfo.c at lib/fileinfo.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_slist.c at lib/curl_slist.c:1}","{File slist.c at lib/slist.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_progress.c at lib/curl_progress.c:1}","{File progress.c at lib/progress.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_easyif.h at lib/curl_easyif.h:1}","{File easyif.h at lib/easyif.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_telnet.c at lib/curl_telnet.c:1}","{File telnet.c at lib/telnet.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_memdebug.h at lib/curl_memdebug.h:1}","{File memdebug.h at lib/memdebug.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strtoofft.h at lib/curl_strtoofft.h:1}","{File strtoofft.h at lib/strtoofft.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hash.h at lib/curl_hash.h:1}","{File hash.h at lib/hash.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_negotiate.c at lib/curl_http_negotiate.c:1}","{File http_negotiate.c at lib/http_negotiate.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_nonblock.c at lib/curl_nonblock.c:1}","{File nonblock.c at lib/nonblock.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_amigaos.h at lib/curl_amigaos.h:1}","{File amigaos.h at lib/amigaos.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_gtls.h at lib/curl_gtls.h:1}","{File gtls.h at lib/gtls.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_proxy.c at lib/curl_http_proxy.c:1}","{File http_proxy.c at lib/http_proxy.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_netrc.c at lib/curl_netrc.c:1}","{File netrc.c at lib/netrc.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_timeval.c at lib/curl_timeval.c:1}","{File timeval.c at lib/timeval.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hash.c at lib/curl_hash.c:1}","{File hash.c at lib/hash.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_formdata.h at lib/curl_formdata.h:1}","{File formdata.h at lib/formdata.h:1})"
"git","99665af5c0be0fe4319b39183e84917993153576","RENAME","{File diff-tree-helper.c at diff-tree-helper.c:1}","{File diff-helper.c at diff-helper.c:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File nonblock.h at lib/nonblock.h:1}","{File curl_nonblock.h at lib/curl_nonblock.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File sendf.h at lib/sendf.h:1}","{File curl_sendf.h at lib/curl_sendf.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File fileinfo.h at lib/fileinfo.h:1}","{File curl_fileinfo.h at lib/curl_fileinfo.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File socks.h at lib/socks.h:1}","{File curl_socks.h at lib/curl_socks.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File nssg.h at lib/nssg.h:1}","{File curl_nssg.h at lib/curl_nssg.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File ssluse.h at lib/ssluse.h:1}","{File curl_ssluse.h at lib/curl_ssluse.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File qssl.h at lib/qssl.h:1}","{File curl_qssl.h at lib/curl_qssl.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File http_chunks.h at lib/http_chunks.h:1}","{File curl_http_chunks.h at lib/curl_http_chunks.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File strdup.h at lib/strdup.h:1}","{File curl_strdup.h at lib/curl_strdup.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File http_proxy.h at lib/http_proxy.h:1}","{File curl_http_proxy.h at lib/curl_http_proxy.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File multiif.h at lib/multiif.h:1}","{File curl_multiif.h at lib/curl_multiif.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File http_digest.h at lib/http_digest.h:1}","{File curl_http_digest.h at lib/curl_http_digest.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File connect.h at lib/connect.h:1}","{File curl_connect.h at lib/curl_connect.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File strerror.h at lib/strerror.h:1}","{File curl_strerror.h at lib/curl_strerror.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File warnless.h at lib/warnless.h:1}","{File curl_warnless.h at lib/curl_warnless.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File strequal.h at lib/strequal.h:1}","{File curl_strequal.h at lib/curl_strequal.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File splay.h at lib/splay.h:1}","{File curl_splay.h at lib/curl_splay.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File content_encoding.h at lib/content_encoding.h:1}","{File curl_content_encoding.h at lib/curl_content_encoding.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File hash.h at lib/hash.h:1}","{File curl_hash.h at lib/curl_hash.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File amigaos.h at lib/amigaos.h:1}","{File curl_amigaos.h at lib/curl_amigaos.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File inet_pton.h at lib/inet_pton.h:1}","{File curl_inet_pton.h at lib/curl_inet_pton.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File axtls.h at lib/axtls.h:1}","{File curl_axtls.h at lib/curl_axtls.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File memdebug.h at lib/memdebug.h:1}","{File curl_memdebug.h at lib/curl_memdebug.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File telnet.h at lib/telnet.h:1}","{File curl_telnet.h at lib/curl_telnet.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File getinfo.h at lib/getinfo.h:1}","{File curl_getinfo.h at lib/curl_getinfo.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File share.h at lib/share.h:1}","{File curl_share.h at lib/curl_share.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File easyif.h at lib/easyif.h:1}","{File curl_easyif.h at lib/curl_easyif.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File bundles.h at lib/bundles.h:1}","{File curl_bundles.h at lib/curl_bundles.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File cyassl.h at lib/cyassl.h:1}","{File curl_cyassl.h at lib/curl_cyassl.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File rtsp.h at lib/rtsp.h:1}","{File curl_rtsp.h at lib/curl_rtsp.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File dict.h at lib/dict.h:1}","{File curl_dict.h at lib/curl_dict.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File strtoofft.h at lib/strtoofft.h:1}","{File curl_strtoofft.h at lib/curl_strtoofft.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File netrc.h at lib/netrc.h:1}","{File curl_netrc.h at lib/curl_netrc.h:1})"
"curl","ffd8e127e73d255f00e465649e0eec192226e6aa","RENAME","{File rawstr.h at lib/rawstr.h:1}","{File curl_rawstr.h at lib/curl_rawstr.h:1})"
