repository,commit,type,before,after
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_deconvolutional_layer(layer, network_state) at src/deconvolutional_layer.h:20}","{Function forward_deconvolutional_layer(layer, network) at src/deconvolutional_layer.h:20})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_deconvolutional_layer_gpu(layer, network_state) at src/deconvolutional_layer.h:11}","{Function forward_deconvolutional_layer_gpu(layer, network) at src/deconvolutional_layer.h:11})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_softmax_layer_gpu(softmax_layer, network_state) at src/softmax_layer.c:77}","{Function backward_softmax_layer_gpu(softmax_layer, network) at src/softmax_layer.c:77})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_region_layer(layer, network_state) at src/region_layer.h:8}","{Function forward_region_layer(layer, network) at src/region_layer.h:8})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_connected_layer(connected_layer, network_state) at src/connected_layer.h:13}","{Function backward_connected_layer(connected_layer, network) at src/connected_layer.h:13})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_cost_layer(cost_layer, network_state) at src/cost_layer.h:12}","{Function backward_cost_layer(cost_layer, network) at src/cost_layer.h:12})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_maxpool_layer_gpu(maxpool_layer, network_state) at src/maxpool_layer.h:19}","{Function backward_maxpool_layer_gpu(maxpool_layer, network) at src/maxpool_layer.h:19})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_network_gpu(network, network_state) at src/network.h:83}","{Function forward_network_gpu(network) at src/network.h:85})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_crop_layer_gpu(crop_layer, network_state) at src/crop_layer.c:14}","{Function backward_crop_layer_gpu(crop_layer, network) at src/crop_layer.c:14})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_gru_layer_gpu(layer, network_state) at src/gru_layer.h:16}","{Function forward_gru_layer_gpu(layer, network) at src/gru_layer.h:16})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_batchnorm_layer(layer, network_state) at src/batchnorm_layer.h:10}","{Function backward_batchnorm_layer(layer, network) at src/batchnorm_layer.h:10})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_crnn_layer_gpu(layer, network_state) at src/crnn_layer.h:17}","{Function backward_crnn_layer_gpu(layer, network) at src/crnn_layer.h:17})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_batchnorm_layer(layer, network_state) at src/batchnorm_layer.c:135}","{Function forward_batchnorm_layer(layer, network) at src/batchnorm_layer.c:135})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_maxpool_layer_gpu(maxpool_layer, network_state) at src/maxpool_layer.h:18}","{Function forward_maxpool_layer_gpu(maxpool_layer, network) at src/maxpool_layer.h:18})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_maxpool_layer(maxpool_layer, network_state) at src/maxpool_layer.c:79}","{Function forward_maxpool_layer(maxpool_layer, network) at src/maxpool_layer.c:79})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_network(network, network_state) at src/network.c:233}","{Function backward_network(network) at src/network.c:221})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_avgpool_layer(avgpool_layer, network_state) at src/avgpool_layer.c:57}","{Function backward_avgpool_layer(avgpool_layer, network) at src/avgpool_layer.c:57})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_shortcut_layer(layer, network_state) at src/shortcut_layer.h:8}","{Function forward_shortcut_layer(layer, network) at src/shortcut_layer.h:8})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_reorg_layer_gpu(layer, network_state) at src/reorg_layer.h:15}","{Function forward_reorg_layer_gpu(layer, network) at src/reorg_layer.h:15})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_normalization_layer_gpu(layer, network_state) at src/normalization_layer.c:140}","{Function backward_normalization_layer_gpu(layer, network) at src/normalization_layer.c:140})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_batchnorm_layer(layer, network_state) at src/batchnorm_layer.h:9}","{Function forward_batchnorm_layer(layer, network) at src/batchnorm_layer.h:9})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_maxpool_layer(maxpool_layer, network_state) at src/maxpool_layer.h:15}","{Function backward_maxpool_layer(maxpool_layer, network) at src/maxpool_layer.h:15})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_reorg_layer(layer, network_state) at src/reorg_layer.c:111}","{Function backward_reorg_layer(layer, network) at src/reorg_layer.c:111})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_deconvolutional_layer(layer, network_state) at src/deconvolutional_layer.c:175}","{Function forward_deconvolutional_layer(layer, network) at src/deconvolutional_layer.c:186})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_crop_layer_gpu(crop_layer, network_state) at src/crop_layer.h:16}","{Function forward_crop_layer_gpu(crop_layer, network) at src/crop_layer.h:16})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_gru_layer(layer, network_state) at src/gru_layer.h:11}","{Function forward_gru_layer(layer, network) at src/gru_layer.h:11})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_normalization_layer_gpu(layer, network_state) at src/normalization_layer.h:16}","{Function backward_normalization_layer_gpu(layer, network) at src/normalization_layer.h:16})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_batchnorm_layer_gpu(layer, network_state) at src/batchnorm_layer.h:13}","{Function forward_batchnorm_layer_gpu(layer, network) at src/batchnorm_layer.h:13})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_activation_layer_gpu(layer, network_state) at src/activation_layer.h:15}","{Function backward_activation_layer_gpu(layer, network) at src/activation_layer.h:15})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_route_layer_gpu(route_layer, network_state) at src/route_layer.c:119}","{Function backward_route_layer_gpu(route_layer, network) at src/route_layer.c:119})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_network(network, network_state) at src/network.h:97}","{Function backward_network(network) at src/network.h:99})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_connected_layer_gpu(connected_layer, network_state) at src/connected_layer.c:277}","{Function forward_connected_layer_gpu(connected_layer, network) at src/connected_layer.c:277})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_reorg_layer_gpu(layer, network_state) at src/reorg_layer.h:16}","{Function backward_reorg_layer_gpu(layer, network) at src/reorg_layer.h:16})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","RENAME","{Function get_network_output(network) at src/network.c:202}","{Function network_output_layer(network) at src/network.c:584})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_detection_layer_gpu(detection_layer, network_state) at src/detection_layer.h:16}","{Function backward_detection_layer_gpu(detection_layer, network) at src/detection_layer.h:16})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_avgpool_layer(avgpool_layer, network_state) at src/avgpool_layer.h:15}","{Function backward_avgpool_layer(avgpool_layer, network) at src/avgpool_layer.h:15})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_softmax_layer(softmax_layer, network_state) at src/softmax_layer.h:10}","{Function forward_softmax_layer(softmax_layer, network) at src/softmax_layer.h:10})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_softmax_layer_gpu(softmax_layer, network_state) at src/softmax_layer.c:62}","{Function forward_softmax_layer_gpu(softmax_layer, network) at src/softmax_layer.c:62})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_reorg_layer_gpu(layer, network_state) at src/reorg_layer.c:153}","{Function backward_reorg_layer_gpu(layer, network) at src/reorg_layer.c:153})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function make_deconvolutional_layer(int, int, int, int, int, int, int, ACTIVATION, int) at src/deconvolutional_layer.h:18}","{Function make_deconvolutional_layer(int, int, int, int, int, int, int, int, ACTIVATION, int, int) at src/deconvolutional_layer.h:18})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function train_network_datum(network, float, float) at src/network.c:255}","{Function train_network_datum(network) at src/network.c:240})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_normalization_layer(layer, network_state) at src/normalization_layer.h:10}","{Function forward_normalization_layer(layer, network) at src/normalization_layer.h:10})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_rnn_layer(layer, network_state) at src/rnn_layer.c:124}","{Function backward_rnn_layer(layer, network) at src/rnn_layer.c:124})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_region_layer_gpu(layer, network_state) at src/region_layer.c:448}","{Function backward_region_layer_gpu(layer, network) at src/region_layer.c:446})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_cost_layer(cost_layer, network_state) at src/cost_layer.c:95}","{Function backward_cost_layer(cost_layer, network) at src/cost_layer.c:95})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_crop_layer(crop_layer, network_state) at src/crop_layer.h:12}","{Function forward_crop_layer(crop_layer, network) at src/crop_layer.h:12})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_crnn_layer_gpu(layer, network_state) at src/crnn_layer.h:16}","{Function forward_crnn_layer_gpu(layer, network) at src/crnn_layer.h:16})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_local_layer(local_layer, network_state) at src/local_layer.c:91}","{Function forward_local_layer(local_layer, network) at src/local_layer.c:91})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_route_layer_gpu(route_layer, network_state) at src/route_layer.h:15}","{Function backward_route_layer_gpu(route_layer, network) at src/route_layer.h:15})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_activation_layer(layer, network_state) at src/activation_layer.c:38}","{Function forward_activation_layer(layer, network) at src/activation_layer.c:38})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_rnn_layer(layer, network_state) at src/rnn_layer.c:83}","{Function forward_rnn_layer(layer, network) at src/rnn_layer.c:83})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_crnn_layer(layer, network_state) at src/crnn_layer.c:91}","{Function forward_crnn_layer(layer, network) at src/crnn_layer.c:91})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_deconvolutional_layer(layer, network_state) at src/deconvolutional_layer.c:206}","{Function backward_deconvolutional_layer(layer, network) at src/deconvolutional_layer.c:213})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_shortcut_layer_gpu(layer, network_state) at src/shortcut_layer.h:12}","{Function forward_shortcut_layer_gpu(layer, network) at src/shortcut_layer.h:12})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_region_layer(layer, network_state) at src/region_layer.c:305}","{Function backward_region_layer(layer, network) at src/region_layer.c:305})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_batchnorm_layer_gpu(layer, network_state) at src/batchnorm_layer.c:242}","{Function backward_batchnorm_layer_gpu(layer, network) at src/batchnorm_layer.c:246})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_activation_layer_gpu(layer, network_state) at src/activation_layer.h:14}","{Function forward_activation_layer_gpu(layer, network) at src/activation_layer.h:14})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_gru_layer(layer, network_state) at src/gru_layer.c:203}","{Function backward_gru_layer(layer, network) at src/gru_layer.c:203})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function forward_crop_layer(crop_layer, network_state) at src/crop_layer.c:67}","{Function forward_crop_layer(crop_layer, network) at src/crop_layer.c:67})"
"darknet","8d9ed0a1d680c8d31e453e2e1cebfda66b357c11","CHANGE_SIGNATURE","{Function backward_route_layer(route_layer, network_state) at src/route_layer.c:88}","{Function backward_route_layer(route_layer, network) at src/route_layer.c:88})"
"tmux","c48d09ec8870ac218d6cc2bbec638d59839eda27","CHANGE_SIGNATURE","{Function environ_for_session(session) at environ.c:224}","{Function environ_for_session(session, int) at environ.c:224})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_open_or_create_tar(char, int, char, int, int, int, phar_archive_data, char) at ext/phar/tar.c:127}","{Function phar_open_or_create_tar(char, size_t, char, size_t, int, uint32_t, phar_archive_data, char) at ext/phar/tar.c:127})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_find_in_include_path(char, int, phar_archive_data) at ext/phar/phar_internal.h:551}","{Function phar_find_in_include_path(char, size_t, phar_archive_data) at ext/phar/phar_internal.h:551})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_detect_phar_fname_ext(char, int, char, int, int, int, int) at ext/phar/phar_internal.h:593}","{Function phar_detect_phar_fname_ext(char, size_t, char, size_t, int, int, int) at ext/phar/phar_internal.h:593})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_file_action(phar_archive_data, phar_entry_info, char, int, char, int, char, char, char, int) at ext/phar/phar_object.c:136}","{Function phar_file_action(phar_archive_data, phar_entry_info, char, int, char, size_t, char, char, char, size_t) at ext/phar/phar_object.c:136})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_add_virtual_dirs(phar_archive_data, char, int) at ext/phar/phar_internal.h:549}","{Function phar_add_virtual_dirs(phar_archive_data, char, size_t) at ext/phar/phar_internal.h:549})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_set_32(char, int) at ext/phar/phar.c:2423}","{Function phar_set_32(char, uint32_t) at ext/phar/phar.c:2424})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function php_check_dots(char, int) at ext/phar/phar.c:2065}","{Function php_check_dots(char, size_t) at ext/phar/phar.c:2066})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_add_file(phar_archive_data, char, int, char, size_t, zval) at ext/phar/phar_object.c:3683}","{Function phar_add_file(phar_archive_data, char, size_t, char, size_t, zval) at ext/phar/phar_object.c:3622})"
"php-src","2e5ac355b9b578e5d1e460f2b2f4205f8a7c87b3","CHANGE_SIGNATURE","{Function phar_split_fname(char, int, char, int, char, int, int, int) at ext/phar/phar.c:2201}","{Function phar_split_fname(char, size_t, char, size_t, char, size_t, int, int) at ext/phar/phar.c:2202})"
